ALIGNED_UNALIGNED_CHUNK_RATIO,ANT_REL,Adj-AbsDiffNorm,Adj-Ratio-MinMax,Adv-AbsDiffNorm,Adv-Ratio-MinMax,AlignedWordCnt_Normalized_0.600Th,AllTokens-AbsDiffNorm,AllTokens-Ratio-MinMax,DEP-NSUBJ-DOBJ-ROOT-MATCHED,DEP-NSUBJ-DOBJ-ROOT-UNMATCHED,DEP-NSUBJ-DOBJ-UNMATCHED,EQUI,GMM-weighted-score,HEAD_UNALIGN,INTERPRETABLE_CH_CW_SCORE_NORMALIZED_NO_PENALTY,LO-UNI-SYN-AVG-DEPINFO,LO-UNI-SYN-HYP-AVG-CLEAN,LO-UNI-SYN-HYP-AVG-CR-UALN-PEN-CLEAN,NMOD_UNALIGN,NOALI,Nouns-AbsDiffNorm,Nouns-Ratio-MinMax,OA-ADJ-MKAntSyn-AVG-TH0.500,OA-ADV-MKAntSyn-AVG-TH0.500,OA-NOUN-MKAntSyn-AVG-TH0.500,OA-NOUNVERB_Mult-MKAntSyn-AVG-TH0.500,OA-VERB-MKAntSyn-AVG-TH0.500,OAC2C_AWSP_FALSE-MIKOLOV-ANT_SYN-AVG-TH-0.450-0.600,OA_AWSP_FALSE-MIKOLOV_ANTSYN-AVG-TH0.450,OBJ_UNALIGN,OWA_UAP_AVGNORM_0.600_ppdbTh-0.400_UADFactor-0.400_SSIMWeight-0.000,Other-AbsDiffNorm,Other-Ratio-MinMax,PENALTY_SCORE,PPDBScore0.600_ppdbTh-0.400,RV-MIK-Pen-1.001.000.200.401.00,RV-MIKOLOV-Penalized-AVERAGE,RV_LOGISTIC_REGRESSION_SCORE_2,SENT2VEC_CDSSM_LR_SCORE,SENT2VEC_CDSSM_SCORE,SENT2VEC_DSSM_LR_SCORE,SENT2VEC_DSSM_SCORE,SKIP_THOUGHTS_LOGISTIC_REGRESSION_SCORE,UNALN_NOUN_CNT,UNALN_VERB_CNT,VectorCosineMethod-Wt0.950-simTh0.450,Verbs-AbsDiffNorm,Verbs-Ratio-MinMax,W_MTX_MIKOLOV_ANTSYN-TH0.500,Gold
2.333,0.0,0.5,0.33299999999999996,0.0,0.0,0.88,0.138,0.758,0.0,0.0,0.0,0.5,0.823,0.0,0.64,0.759,0.759,0.685,0.3,0.3,0.21100000000000002,0.652,0.5,0.0,0.684,0.639,0.9329999999999999,0.667,0.74,0.5,0.6729999999999999,1.0,0.0,0.23,0.745,0.925,0.919,0.833,0.624,0.61,0.802,0.69,0.727,7.0,0.0,0.838,0.067,0.875,0.821,4.0
1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.077,0.857,0.0,0.0,0.0,0.6,0.945,0.0,0.6,0.9229999999999999,0.9229999999999999,0.838,0.0,0.4,0.25,0.6,1.0,0.0,0.75,0.5,0.667,0.75,0.769,0.5,0.8420000000000001,0.0,0.0,0.25,0.8690000000000001,0.846,0.868,0.698,0.63,0.725,0.6559999999999999,0.7020000000000001,0.619,2.0,1.0,0.815,0.33299999999999996,0.5,0.833,2.0
1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.14300000000000002,0.75,0.0,0.0,0.0,0.4,0.604,0.5,0.52,0.429,0.429,0.331,0.0,0.4,0.111,0.8,0.358,0.0,0.667,0.0,0.0,0.635,0.599,0.0,0.331,1.0,0.0,0.625,0.429,0.731,0.716,0.659,0.511,0.266,0.424,0.45,0.48200000000000004,3.0,0.0,0.701,0.0,0.0,0.49700000000000005,3.0
0.33299999999999996,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.667,0.0,0.0,0.0,0.25,0.845,1.0,0.25,0.667,0.76,0.618,0.0,0.75,0.0,1.0,1.0,0.0,0.5,0.16699999999999998,0.33299999999999996,0.4,0.596,1.0,0.647,0.0,0.0,0.5,0.703,0.7340000000000001,0.807,0.54,0.515,0.5670000000000001,0.449,0.504,0.665,2.0,4.0,0.618,0.33299999999999996,0.5,0.544,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.25,0.667,1.0,0.4,0.5,0.5,0.4,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.7390000000000001,0.0,0.4,0.0,1.0,0.667,0.5,0.852,0.813,0.557,0.601,0.6920000000000001,0.478,0.594,0.565,0.0,1.0,0.794,1.0,0.0,0.6779999999999999,3.0
0.455,0.0,0.2,0.667,0.33299999999999996,0.5,0.5,0.07,0.87,0.0,0.0,0.0,0.25,0.6459999999999999,1.0,0.28800000000000003,0.419,0.451,0.34600000000000003,0.5710000000000001,0.688,0.111,0.8,0.0,0.0,0.638,0.0,0.0,0.38799999999999996,0.447,1.0,0.35200000000000004,0.33299999999999996,0.5,1.012,0.44799999999999995,0.8170000000000001,0.7859999999999999,0.6859999999999999,0.54,0.5710000000000001,0.747,0.5539999999999999,0.685,8.0,5.0,0.47600000000000003,0.2,0.667,0.503,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.16699999999999998,0.7140000000000001,0.0,0.0,0.0,0.33299999999999996,0.605,0.5,0.733,0.5,0.5,0.4,0.5,0.0,0.2,0.667,0.0,0.0,0.6,0.0,0.0,0.33299999999999996,0.5,0.0,0.4,0.0,0.0,0.33299999999999996,0.5,0.6779999999999999,0.623,0.43700000000000006,0.578,0.5479999999999999,0.479,0.511,0.5710000000000001,0.0,0.0,0.5,0.0,0.0,0.507,3.0
0.5,0.0,0.33299999999999996,0.5,0.33299999999999996,0.5,0.5710000000000001,0.067,0.875,0.0,0.0,0.0,0.0,0.514,1.0,0.2,0.4,0.4,0.304,0.0,0.667,0.14300000000000002,0.75,0.667,0.667,0.28600000000000003,0.0,0.0,0.32799999999999996,0.48200000000000004,0.5,0.396,0.0,0.0,0.75,0.48700000000000004,0.57,0.728,0.441,0.54,0.604,0.546,0.594,0.5589999999999999,1.0,2.0,0.532,0.0,1.0,0.483,2.0
4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.185,0.688,0.0,0.0,0.0,0.6,0.9359999999999999,0.5,0.72,0.815,0.815,0.755,0.0,0.2,0.177,0.7,1.0,0.0,0.8240000000000001,0.5489999999999999,0.667,0.852,0.815,0.0,0.755,0.33299999999999996,0.5,0.16699999999999998,0.815,0.871,0.893,0.67,0.644,0.8009999999999999,0.7090000000000001,0.779,0.625,2.0,1.0,0.813,0.33299999999999996,0.5,0.965,3.0
1.143,0.0,0.667,0.2,0.0,0.0,1.0,0.294,0.546,1.0,0.0,0.0,0.467,0.77,0.0,0.507,0.8,0.706,0.623,0.33299999999999996,0.467,0.182,0.6920000000000001,0.33299999999999996,0.0,0.818,0.546,0.667,0.6829999999999999,0.706,1.0,0.623,0.0,0.0,0.14800000000000002,0.706,0.894,0.8740000000000001,0.604,0.629,0.851,0.7609999999999999,0.7559999999999999,0.6920000000000001,4.0,2.0,0.7659999999999999,0.33299999999999996,0.5,0.905,3.0
2.0,0.0,0.0,1.0,0.0,1.0,0.938,0.18,0.696,0.0,0.0,0.0,0.667,0.966,0.5,0.667,0.769,0.769,0.698,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.5,0.75,1.0,0.667,0.606,0.909,0.8,0.769,0.0,0.698,0.0,0.0,0.16699999999999998,0.769,0.866,0.871,0.662,0.479,0.452,0.809,0.809,0.755,6.0,1.0,0.784,0.091,0.833,0.852,3.0
0.667,0.0,0.33299999999999996,0.5,0.0,0.0,0.546,0.083,0.846,0.0,0.0,0.0,0.1,0.7090000000000001,0.5,0.3,0.5,0.5,0.4,0.6,0.6,0.0,1.0,0.667,0.0,0.439,0.0,0.0,0.515,0.429,0.0,0.4,0.0,1.0,0.55,0.5,0.642,0.703,0.413,0.537,0.613,0.382,0.486,0.556,6.0,3.0,0.703,0.33299999999999996,0.5,0.392,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.111,0.8,0.0,0.0,0.0,0.5,0.865,0.0,0.5,0.4,0.667,0.578,0.0,0.5,0.2,0.667,0.0,0.0,0.64,0.64,1.0,0.667,0.8,0.0,0.578,0.0,1.0,0.33299999999999996,0.667,0.7809999999999999,0.7809999999999999,0.47200000000000003,0.547,0.461,0.45,0.5329999999999999,0.514,3.0,0.0,0.855,0.0,1.0,0.8540000000000001,2.0
0.5,0.0,0.33299999999999996,0.5,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.16699999999999998,0.059000000000000004,0.0,0.233,0.2,0.2,0.136,1.0,0.667,0.14300000000000002,0.75,0.0,0.0,0.28600000000000003,0.0,0.0,0.25,0.2,0.0,0.136,0.0,0.0,0.667,0.2,0.589,0.469,0.35,0.444,0.133,0.268,0.191,0.36,3.0,0.0,0.196,0.0,0.0,0.2,0.0
0.8,0.0,0.0,1.0,1.0,0.0,0.636,0.0,1.0,0.0,0.0,0.0,0.33299999999999996,0.621,1.0,0.4,0.5,0.546,0.446,0.0,0.556,0.111,0.8,0.0,0.0,0.667,0.444,0.667,0.524,0.5870000000000001,0.0,0.446,1.0,0.0,0.41700000000000004,0.601,0.879,0.8540000000000001,0.742,0.539,0.555,0.733,0.711,0.68,3.0,3.0,0.588,0.111,0.8,0.595,4.0
0.25,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.341,1.0,0.12,0.3,0.25,0.175,1.0,0.8,0.33299999999999996,0.5,0.0,1.0,0.0,0.0,0.0,0.222,0.25,0.5,0.321,0.0,0.0,0.75,0.401,0.34299999999999997,0.478,0.34299999999999997,0.485,0.035,0.36,0.336,0.485,3.0,1.0,0.243,1.0,0.0,0.25,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.733,0.0,1.0,1.0,0.0,0.0,0.5329999999999999,0.419,0.0,0.613,0.4,0.733,0.636,0.75,0.33299999999999996,0.067,0.875,0.0,0.0,0.667,0.667,1.0,0.718,0.713,0.5,0.638,1.0,0.0,0.365,0.7140000000000001,0.8809999999999999,0.845,0.782,0.573,0.633,0.718,0.6990000000000001,0.7,5.0,0.0,0.757,0.0,1.0,0.738,4.0
0.25,0.0,1.0,0.0,1.0,0.0,0.5,0.158,0.727,0.0,0.0,0.0,0.1,0.569,1.0,0.16,0.316,0.316,0.22899999999999998,0.5,0.8,0.16699999999999998,0.7140000000000001,0.0,0.0,0.33299999999999996,0.133,0.4,0.278,0.316,0.0,0.298,0.0,0.0,1.0,0.38799999999999996,0.531,0.512,0.35200000000000004,0.499,0.467,0.374,0.426,0.603,8.0,3.0,0.32799999999999996,0.2,0.667,0.32,1.0
0.6,0.0,0.2,0.667,1.0,0.0,0.727,0.083,0.846,0.0,0.0,0.0,0.25,0.885,0.5,0.325,0.5,0.642,0.535,0.2,0.625,0.231,0.625,0.8,0.0,0.615,0.24600000000000002,0.4,0.5489999999999999,0.667,0.5,0.578,0.0,0.0,0.35600000000000004,0.667,0.763,0.778,0.597,0.552,0.674,0.63,0.664,0.696,5.0,2.0,0.6970000000000001,0.2,0.667,0.8140000000000001,2.0
0.667,0.0,0.0,1.0,0.0,0.0,0.5,0.273,0.5710000000000001,0.0,0.0,0.0,0.0,0.4,0.5,0.24,0.364,0.364,0.271,0.0,0.6,0.33299999999999996,0.5,0.0,0.0,0.667,0.0,0.0,0.0,0.364,0.0,0.271,0.0,0.0,0.5,0.364,0.752,0.623,0.28,0.505,0.485,0.391,0.561,0.496,2.0,1.0,0.379,1.0,0.0,0.37799999999999995,2.0
1.4,0.0,0.0,1.0,1.0,0.0,0.9329999999999999,0.14300000000000002,0.75,0.0,0.0,0.0,0.5,0.878,0.5,0.55,0.743,0.743,0.6659999999999999,0.2,0.41700000000000004,0.14300000000000002,0.75,0.5,0.0,0.857,0.5710000000000001,0.667,0.708,0.743,0.5,0.718,0.0,0.0,0.44,0.7809999999999999,0.915,0.91,0.64,0.628,0.8190000000000001,0.858,0.773,0.66,2.0,2.0,0.753,0.111,0.8,0.835,3.0
0.33299999999999996,0.0,0.25,0.6,1.0,0.0,0.429,0.125,0.778,0.0,0.0,0.0,0.25,0.611,0.0,0.25,0.375,0.419,0.325,0.556,0.75,0.125,0.778,0.25,0.0,0.375,0.15,0.4,0.375,0.313,0.5,0.281,0.0,1.0,0.389,0.375,0.772,0.764,0.6809999999999999,0.5,0.42100000000000004,0.645,0.529,0.5660000000000001,10.0,1.0,0.493,0.2,0.667,0.353,3.0
0.2,0.0,0.0,1.0,0.0,0.0,0.8,0.28600000000000003,0.556,0.0,0.0,0.0,0.16699999999999998,0.6509999999999999,0.5,0.16699999999999998,0.5710000000000001,0.5710000000000001,0.474,1.0,0.833,0.5,0.33299999999999996,1.0,0.0,0.5,0.0,0.0,0.28600000000000003,0.5710000000000001,0.5,0.474,1.0,0.0,0.667,0.5710000000000001,0.597,0.721,0.35,0.609,0.795,0.6459999999999999,0.736,0.506,4.0,1.0,0.58,1.0,0.0,0.596,1.0
0.16699999999999998,0.0,0.33299999999999996,0.5,1.0,0.0,0.2,0.16699999999999998,0.7140000000000001,0.0,0.0,0.0,0.14300000000000002,0.069,0.0,0.14300000000000002,0.3,0.16699999999999998,0.111,0.0,0.857,0.2,0.667,0.0,0.0,0.0,0.0,0.667,0.25,0.16699999999999998,0.5,0.111,0.0,0.0,0.625,0.16699999999999998,0.27699999999999997,0.341,0.282,0.494,0.11199999999999999,0.307,0.27699999999999997,0.395,5.0,1.0,0.16399999999999998,0.33299999999999996,0.5,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.6,0.091,0.833,1.0,0.0,0.0,0.4,0.6890000000000001,0.0,0.52,0.6,0.546,0.446,1.0,0.4,0.14300000000000002,0.75,0.0,0.0,0.5710000000000001,0.5710000000000001,1.0,0.5,0.546,0.0,0.446,0.0,1.0,0.33299999999999996,0.546,0.748,0.748,0.596,0.546,0.636,0.58,0.7090000000000001,0.522,3.0,0.0,0.5429999999999999,0.0,1.0,0.5479999999999999,1.0
0.33299999999999996,0.0,1.0,0.0,0.0,0.0,0.6,0.091,0.833,0.0,0.0,0.0,0.25,0.743,1.0,0.25,0.364,0.364,0.271,0.5,0.75,0.25,0.6,0.0,0.0,0.5,0.0,0.0,0.4,0.364,0.0,0.33799999999999997,0.0,0.0,0.5,0.413,0.575,0.5529999999999999,0.34,0.521,0.44299999999999995,0.406,0.409,0.598,4.0,2.0,0.353,1.0,0.0,0.365,2.0
0.5710000000000001,0.0,0.0,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.8,0.364,0.8220000000000001,0.0,0.364,0.5,0.647,0.5429999999999999,0.429,0.636,0.048,0.909,0.5,0.0,0.667,0.444,0.667,0.5,0.632,0.5,0.504,0.0,1.0,0.586,0.6,0.809,0.8079999999999999,0.6940000000000001,0.573,0.672,0.674,0.652,0.625,7.0,1.0,0.644,0.33299999999999996,0.5,0.6609999999999999,4.0
0.5,0.0,0.2,0.667,1.0,0.0,0.636,0.0,1.0,0.0,0.0,0.0,0.111,0.8590000000000001,0.0,0.267,0.4,0.546,0.446,0.4,0.667,0.0,1.0,0.4,0.0,0.667,0.0,0.0,0.381,0.546,0.0,0.518,0.0,1.0,0.271,0.606,0.8420000000000001,0.831,0.737,0.5760000000000001,0.536,0.509,0.529,0.5870000000000001,5.0,2.0,0.6659999999999999,0.0,1.0,0.7609999999999999,4.0
1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.14300000000000002,0.75,0.0,0.0,0.0,0.6,0.532,0.0,0.6,0.429,0.429,0.355,0.5,0.4,0.25,0.6,0.0,0.0,0.5,0.5,1.0,0.75,0.429,0.0,0.331,0.0,0.0,0.16699999999999998,0.429,0.748,0.607,0.451,0.568,0.5670000000000001,0.655,0.6920000000000001,0.5920000000000001,4.0,0.0,0.44799999999999995,0.0,1.0,0.309,3.0
0.25,0.0,1.0,0.0,0.0,0.0,0.667,0.33299999999999996,0.5,0.0,0.0,0.0,0.2,0.5539999999999999,1.0,0.2,0.444,0.444,0.34600000000000003,0.0,0.8,0.14300000000000002,0.75,0.0,0.0,0.5710000000000001,0.0,0.0,0.33299999999999996,0.444,0.5,0.34600000000000003,0.0,0.0,0.5,0.444,0.419,0.39,0.382,0.48700000000000004,0.255,0.38299999999999995,0.456,0.425,3.0,1.0,0.455,1.0,0.0,0.23600000000000002,2.0
4.5,0.0,0.5,0.33299999999999996,0.0,0.0,0.8,0.063,0.882,0.0,0.0,0.0,0.546,0.9179999999999999,0.0,0.727,0.5,0.75,0.6559999999999999,0.33299999999999996,0.182,0.048,0.909,0.27899999999999997,0.0,0.812,0.696,0.857,0.684,0.755,1.0,0.6559999999999999,0.0,0.0,0.36700000000000005,0.7290000000000001,0.907,0.899,0.755,0.531,0.56,0.858,0.759,0.715,1.0,1.0,0.765,0.14300000000000002,0.75,0.85,4.0
1.6669999999999998,0.0,0.0,1.0,0.0,0.0,0.833,0.04,0.9229999999999999,0.0,0.0,0.0,0.375,0.787,1.0,0.525,0.72,0.72,0.639,0.1,0.375,0.177,0.7,0.0,0.0,0.8240000000000001,0.0,0.0,0.677,0.779,0.0,0.7090000000000001,0.2,0.667,0.5329999999999999,0.7709999999999999,0.92,0.88,0.727,0.611,0.731,0.7,0.778,0.654,2.0,1.0,0.7829999999999999,1.0,0.0,0.758,3.0
0.0,0.0,0.5,0.33299999999999996,0.0,0.0,0.9,0.231,0.625,0.0,0.0,0.0,0.33299999999999996,0.8,0.0,0.7,0.6920000000000001,0.6920000000000001,0.628,0.0,0.0,0.2,0.667,0.5,0.0,0.667,0.667,1.0,0.721,0.6920000000000001,0.5,0.607,0.33299999999999996,0.5,0.125,0.6920000000000001,0.79,0.785,0.56,0.636,0.752,0.826,0.789,0.6559999999999999,0.0,0.0,0.743,0.0,1.0,0.887,4.0
0.857,0.0,0.25,0.6,0.0,0.0,0.895,0.225,0.633,0.0,0.0,0.0,0.308,0.847,0.5,0.4,0.6940000000000001,0.6940000000000001,0.62,0.5,0.539,0.273,0.5710000000000001,0.75,0.0,0.667,0.267,0.4,0.611,0.653,0.5,0.595,0.33299999999999996,0.5,0.25,0.6779999999999999,0.8220000000000001,0.838,0.6579999999999999,0.5489999999999999,0.541,0.835,0.62,0.679,8.0,3.0,0.6970000000000001,0.2,0.667,0.7709999999999999,3.0
2.0,0.0,0.091,0.833,0.0,0.0,0.87,0.061,0.885,1.0,0.0,0.0,0.467,0.9690000000000001,0.0,0.613,0.8,0.833,0.772,0.0,0.33299999999999996,0.048,0.909,0.909,0.0,0.748,0.575,0.769,0.633,0.769,0.5,0.742,0.0,1.0,0.222,0.8009999999999999,0.884,0.899,0.7440000000000001,0.598,0.64,0.8370000000000001,0.762,0.708,6.0,2.0,0.815,0.077,0.857,0.82,4.0
0.2,0.0,0.2,0.667,0.0,0.0,0.857,0.125,0.778,0.0,0.0,0.0,0.16699999999999998,0.787,0.5,0.16699999999999998,0.625,0.625,0.531,1.0,0.833,0.0,1.0,0.8,0.0,0.5,0.0,0.0,0.28600000000000003,0.5,0.0,0.633,0.0,0.0,0.667,0.703,0.59,0.695,0.426,0.586,0.638,0.586,0.552,0.52,4.0,3.0,0.654,0.33299999999999996,0.5,0.504,2.0
0.5,0.0,0.0,1.0,0.0,1.0,0.667,0.25,0.6,0.0,0.0,0.0,0.0,0.434,0.0,0.2,0.2,0.5,0.4,1.0,0.667,0.33299999999999996,0.5,1.0,1.0,0.0,0.0,0.0,0.4,0.5,0.0,0.4,1.0,0.0,0.667,0.5,0.317,0.685,0.377,0.534,0.265,0.38299999999999995,0.331,0.33299999999999996,1.0,1.0,0.501,0.0,0.0,0.516,0.0
1.6,0.0,0.33299999999999996,0.5,0.0,0.0,0.846,0.133,0.765,0.0,0.0,0.0,0.462,0.893,1.0,0.5539999999999999,0.5,0.713,0.618,0.2,0.385,0.111,0.8,0.667,0.0,0.667,0.444,0.667,0.648,0.698,0.0,0.578,0.0,0.0,0.15,0.715,0.8109999999999999,0.828,0.54,0.5720000000000001,0.5920000000000001,0.6970000000000001,0.607,0.652,4.0,2.0,0.667,0.0,1.0,0.674,3.0
1.3330000000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.226,0.632,1.0,0.0,0.0,0.429,0.857,0.0,0.5429999999999999,0.8,0.774,0.7040000000000001,0.0,0.429,0.273,0.5710000000000001,1.0,0.0,0.727,0.485,0.667,0.701,0.774,0.5,0.7040000000000001,0.0,0.0,0.083,0.774,0.9279999999999999,0.94,0.615,0.581,0.7170000000000001,0.679,0.737,0.7559999999999999,7.0,1.0,0.909,0.33299999999999996,0.5,1.077,3.0
0.33299999999999996,0.0,0.33299999999999996,0.5,0.0,0.0,0.625,0.0,1.0,0.0,0.0,0.0,0.25,0.64,0.0,0.25,0.5,0.5,0.4,1.0,0.75,0.0,1.0,0.667,0.0,0.6,0.0,0.0,0.4,0.5,1.0,0.494,1.0,0.0,0.4,0.5820000000000001,0.6970000000000001,0.716,0.509,0.546,0.495,0.589,0.621,0.635,4.0,2.0,0.485,0.0,1.0,0.65,3.0
0.889,0.0,0.0,1.0,0.0,1.0,0.9329999999999999,0.25,0.6,0.0,0.0,0.0,0.41200000000000003,0.888,0.0,0.447,0.7,0.7,0.63,0.364,0.529,0.33299999999999996,0.5,1.0,1.0,0.583,0.389,0.667,0.642,0.7,0.5,0.616,0.0,0.0,0.341,0.7,0.855,0.897,0.629,0.603,0.601,0.773,0.757,0.637,9.0,2.0,0.7659999999999999,0.33299999999999996,0.5,0.737,3.0
0.5,0.0,0.2,0.667,0.0,0.0,0.5,0.14300000000000002,0.75,0.0,0.0,0.0,0.16699999999999998,0.569,1.0,0.267,0.429,0.429,0.331,0.6,0.667,0.14300000000000002,0.75,0.4,0.0,0.5710000000000001,0.0,0.0,0.33299999999999996,0.5920000000000001,0.0,0.331,1.0,0.0,0.867,0.429,0.6990000000000001,0.7120000000000001,0.534,0.511,0.539,0.374,0.461,0.55,2.0,1.0,0.6859999999999999,1.0,0.0,0.528,3.0
0.25,0.0,0.0,1.0,1.0,0.0,0.5710000000000001,0.067,0.875,0.0,0.0,0.0,0.2,0.762,1.0,0.2,0.4,0.4,0.304,1.0,0.8,0.0,1.0,0.667,0.0,0.5,0.0,0.0,0.25,0.4,0.0,0.39899999999999997,0.0,1.0,0.7,0.49,0.447,0.562,0.41,0.49700000000000005,0.47700000000000004,0.44799999999999995,0.55,0.5479999999999999,2.0,2.0,0.503,0.0,1.0,0.573,2.0
1.0,0.0,0.0,1.0,1.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.3,0.529,0.0,0.42,0.3,0.37,0.266,1.0,0.5,0.077,0.857,0.0,0.0,0.408,0.204,0.5,0.4,0.402,0.0,0.276,0.0,0.0,0.5,0.363,0.662,0.6409999999999999,0.5710000000000001,0.49700000000000005,0.5760000000000001,0.498,0.557,0.639,4.0,2.0,0.508,0.0,1.0,0.32,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.091,0.833,0.0,0.0,0.0,0.33299999999999996,0.973,0.0,0.733,0.727,0.727,0.648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.877,0.889,0.0,0.648,0.0,1.0,0.5,0.727,0.94,0.897,0.6759999999999999,0.588,0.647,0.614,0.6729999999999999,0.7020000000000001,0.0,0.0,0.9159999999999999,0.0,1.0,0.851,2.0
1.0,0.0,0.33299999999999996,0.5,0.0,0.0,0.4,0.231,0.625,0.0,0.0,0.0,0.25,0.44299999999999995,0.0,0.35,0.462,0.462,0.33399999999999996,0.0,0.5,0.33299999999999996,0.5,0.0,0.0,0.33299999999999996,0.222,0.667,0.33299999999999996,0.308,0.0,0.223,1.0,0.0,0.5,0.308,0.632,0.574,0.27399999999999997,0.456,0.429,0.36,0.42700000000000005,0.43200000000000005,2.0,1.0,0.445,0.33299999999999996,0.5,0.425,1.0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4,0.429,0.0,0.0,0.0,0.5,0.552,0.5,0.5,0.6,0.6,0.504,0.0,0.5,0.33299999999999996,0.5,1.0,0.0,0.667,0.444,0.667,0.75,0.6,0.0,0.504,0.0,0.0,0.5,0.6,0.688,0.745,0.47100000000000003,0.5920000000000001,0.628,0.619,0.677,0.45399999999999996,1.0,1.0,0.6409999999999999,0.33299999999999996,0.5,0.56,2.0
2.0,0.0,1.0,0.0,0.0,0.0,0.75,0.2,0.667,0.0,0.0,0.0,0.33299999999999996,0.812,1.0,0.5329999999999999,0.6,0.6,0.252,0.0,0.33299999999999996,0.14300000000000002,0.75,0.0,0.0,0.857,0.0,0.0,0.4,0.6,0.0,0.3,0.0,0.0,0.5,0.6,0.914,0.723,0.455,0.636,0.674,0.589,0.642,0.631,0.0,0.0,0.604,0.0,0.0,0.612,4.0
2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.091,0.833,0.0,0.0,0.0,0.667,0.9790000000000001,0.0,0.667,0.909,0.909,0.8759999999999999,0.0,0.33299999999999996,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8,0.909,0.0,0.8759999999999999,0.0,1.0,0.0,0.909,0.907,0.946,0.847,0.665,0.8690000000000001,0.6729999999999999,0.823,0.731,0.0,1.0,0.907,1.0,0.0,0.9129999999999999,4.0
0.667,0.0,0.5,0.33299999999999996,0.0,0.0,0.75,0.33299999999999996,0.5,0.0,0.0,0.0,0.2,0.495,0.0,0.32,0.5,0.5,0.4,1.0,0.6,0.2,0.667,0.5,0.0,0.4,0.4,1.0,0.514,0.5,0.0,0.4,1.0,0.0,0.5,0.5,0.6609999999999999,0.735,0.322,0.52,0.45,0.33,0.314,0.6409999999999999,3.0,0.0,0.515,0.0,1.0,0.444,3.0
2.0,0.0,0.0,1.0,0.0,0.0,0.667,0.14300000000000002,0.75,0.0,0.0,0.0,0.33299999999999996,0.757,0.0,0.6,0.5710000000000001,0.7709999999999999,0.639,1.0,0.33299999999999996,0.2,0.667,1.0,0.0,0.4,0.0,0.0,0.4,0.5710000000000001,0.0,0.474,0.0,0.0,1.0,0.5710000000000001,0.792,0.8370000000000001,0.5670000000000001,0.636,0.7290000000000001,0.605,0.804,0.556,1.0,0.0,0.69,0.0,0.0,0.745,3.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.429,0.0,0.0,0.0,0.33299999999999996,0.595,0.0,0.733,0.6,0.6,0.504,0.0,0.0,0.2,0.667,0.0,0.0,0.8,0.8,1.0,0.556,0.6,0.0,0.504,0.0,0.0,0.0,0.6,0.914,0.778,0.619,0.604,0.675,0.474,0.635,0.516,0.0,0.0,0.65,0.0,1.0,0.655,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.5,0.0,0.0,0.0,0.0,0.003,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.429,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.331,0.355,0.265,0.45899999999999996,0.047,0.285,0.066,0.381,7.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.5,0.9309999999999999,1.0,0.5,0.75,0.75,0.675,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.75,0.0,0.675,0.0,0.0,0.33299999999999996,0.75,0.879,0.879,0.7120000000000001,0.629,0.818,0.6629999999999999,0.789,0.695,0.0,2.0,0.943,0.0,1.0,0.75,5.0
